gsn,atc
60896,N07BA
60897,N07BA
60898,N07BA
60905,D01AE
60905,S01BC
60910,J07BK
60913,N01AH
60913,N02AB
60915,N04BD
60917,A01AB
60917,A07AC
60917,D01AC
60917,G01AF
60917,J02AB
60917,S02AA
60935,N07BB
60937,G03AA
60937,G03AB
60937,G03CA
60937,L02AA
60937,G03AC
60937,G03AD
60942,A01AB
60942,J01AA
60956,A07EA
60956,C05AA
60956,D07AA
60956,D07XA
60956,H02AB
60956,R01AD
60956,S01BA
60956,S01CB
60956,S02BA
60956,S03BA
60981,N02BE
60981,R05DA
60981,C01CA
60981,R01AA
60981,R01AB
60981,R01BA
60981,S01FB
60981,S01GA
60987,N05AX
60988,N02BE
60988,R06AB
60988,R05DA
60988,C01CA
60988,R01AA
60988,R01AB
60988,R01BA
60988,S01FB
60988,S01GA
60991,D04AA
60991,R06AA
60991,A16AX
60996,N02BE
60996,D11AX
60996,N06BC
60997,A01AC
60997,A07EA
60997,C05AA
60997,D07AA
60997,D07XA
60997,H02AB
60997,S01BA
60997,S01CB
60997,S02BA
60997,C01BB
60997,C05AD
60997,D04AB
60997,N01BB
60997,R02AD
60997,S01HA
60997,S02DA
61005,N03AX
61006,B03XA
61029,C01EB
61064,J05AE
61086,N02AA
61087,N02AA
61088,N02BE
61088,N02AA
61090,A12CA
61090,B05CB
61090,B05XA
61091,N02AA
61092,N02AA
61093,N02AA
61094,N02AA
61100,L01EA
61101,L01EA
61113,L04AX
61114,L04AX
61115,A04AD
61119,S01LA
61136,D10AX
61136,J04BA
61162,A11CC
61162,A12AA
61173,J05AR
61173,J05AG
61173,J05AF
61198,C01BB
61198,C05AD
61198,D04AB
61198,N01BB
61198,R02AD
61198,S01HA
61198,S02DA
61199,C10AB
61200,C10AB
61205,L04AB
61211,B03XA
61214,B03XA
61237,A12CC
61267,A10BA
61269,B03XA
61270,B03XA
61271,B03XA
61272,B03XA
61273,A10BA
61278,B03XA
61294,G03BA
61296,S01KA
61317,N06BA
61329,R05CA
61335,D01AE
61335,S01BC
61337,N02BE
61337,R05DA
61337,C01CA
61337,R01AA
61337,R01AB
61337,R01BA
61337,S01FB
61337,S01GA
61341,N02BE
61341,R05DA
61341,R05CA
61341,C01CA
61341,R01AA
61341,R01AB
61341,R01BA
61341,S01FB
61341,S01GA
61342,N02BE
61342,R05DA
61342,R06AA
61342,C01CA
61342,R01AA
61342,R01AB
61342,R01BA
61342,S01FB
61342,S01GA
61350,B03BA
61350,B03BB
61350,V04CX
61351,D01AC
61351,G01AF
61351,H02CA
61351,J02AB
61353,A12CB
61353,B05XA
61355,B03BA
61375,B03AA
61375,B03AD
61375,G03AA
61375,G03AB
61375,G03CA
61375,L02AA
61375,G03AC
61375,G03DC
61377,N02BE
61377,C01CA
61377,R01AA
61377,R01AB
61377,R01BA
61377,S01FB
61377,S01GA
61388,A10BB
61388,A10BG
61388,A10BD
61404,N02BE
61404,R06AB
61404,R05DA
61404,C01CA
61404,R01AA
61404,R01AB
61404,R01BA
61404,S01FB
61404,S01GA
61414,C05AD
61414,D04AB
61414,A06AG
61414,A06AX
61414,C01CA
61414,R01AA
61414,R01AB
61414,R01BA
61414,S01FB
61414,S01GA
61415,D06AX
61415,J01XX
61415,R02AB
61415,A01AB
61415,A07AA
61415,B05CA
61415,J01GB
61415,S01AA
61415,S02AA
61415,S03AA
61415,J01XB
61425,D08AX
61443,N06BA
61445,N06BA
61448,N06BA
61449,N06BA
61457,A11GA
61457,G01AD
61457,S01XA
61457,A06AD
61457,A12CA
61457,A12BA
61457,B05XA
61457,B05CB
61462,N02BE
61462,R05DA
61462,R05CA
61462,C01CA
61462,R01AA
61462,R01AB
61462,R01BA
61462,S01FB
61462,S01GA
61463,D07AB
61463,S01BA
61492,N01AH
61492,N02AB
61493,N01AH
61493,N02AB
61495,N01AH
61495,N02AB
61497,N01AH
61497,N02AB
61504,D01AE
61504,S01BC
61528,A04AA
61539,L01CA
61557,L01XH
61573,R05DA
61573,R05CA
61612,A10BH
61613,A10BH
61614,A10BH
61644,J05AE
61667,R01AD
61667,R03BA
61669,L01BC
61670,L01BC
61671,L01BC
61672,L01BC
61686,J02AX
61709,C05AD
61709,D04AB
61709,N01BA
61709,R02AD
61714,D10AE
61717,B03AA
61717,B03AD
61721,A10AB
61721,A10AC
61721,A10AD
61722,N02AA
61738,N05CH
61740,N05CH
61748,N02AA
61749,N02AA
61775,D10AD
61775,L01XF
61775,D10AF
61775,G01AA
61775,J01FF
61807,A02AA
61807,G04BX
61811,C07AG
61812,C07AG
61813,C07AG
61814,C07AG
61815,A12AA
61815,B05XA
61815,G04BA
61815,A12CC
61815,A12CA
61815,B05CB
61845,L01CA
61865,D07AD
61877,C07AA
61877,S01ED
61877,S01EC
61895,N02AA
61896,N02AA
61911,N05AX
61935,B03AA
61935,B03AD
61938,L04AB
61951,A01AB
61951,D06BX
61951,G01AF
61951,J01XD
61951,P01AB
61985,N05AX
61986,N05AX
61987,N05AX
61989,D04AA
61989,R06AA
61989,C01CA
61989,R01AA
61989,R01AB
61989,R01BA
61989,S01FB
61989,S01GA
61995,R06AX
61996,D06AX
61996,R01AX
62001,L01XX
62001,M01AH
62006,A01AD
62006,B02BC
62006,C01CA
62006,R01AA
62006,R03AA
62006,S01EA
62015,D06AX
62015,J01GB
62015,S01AA
62015,S02AA
62015,S03AA
62016,D06AX
62016,J01GB
62016,S01AA
62016,S02AA
62016,S03AA
62034,D06AX
62034,J01GB
62034,S01AA
62034,S02AA
62034,S03AA
62043,C05AD
62043,D04AB
62053,A01AC
62053,C05AA
62053,D07AB
62053,D07XB
62053,D10AA
62053,H02AB
62053,R01AD
62053,S01BA
62053,S01CB
62053,S02BA
62053,S03BA
62055,D08AL
62058,A07EC
62065,R01AC
62065,S01GX
62148,D07AB
62148,S01BA
62168,R06AE
62173,L01CE
62174,L01CE
62176,D11AX
62176,M01AB
62176,M02AA
62176,S01BC
62177,M03BX
62178,M03BX
62180,C08CA
62180,C09CA
62180,C09DB
62181,C08CA
62181,C09CA
62181,C09DB
62183,A04AA
62227,R05DA
62227,R05CA
62227,C01CA
62227,R01AA
62227,R01AB
62227,R01BA
62227,S01FB
62227,S01GA
62237,J06BB
62240,A07EA
62240,D07AC
62240,R01AD
62240,R03BA
62245,A02BC
62246,A02BC
62261,C05AD
62261,D04AB
62272,A11CA
62272,D10AD
62272,R01AX
62272,S01XA
62272,A11CC
62278,J06BB
62283,N06BA
62284,N06BA
62285,N06BA
62288,C09XA
62289,C09XA
62340,R06AX
62345,A11HA
62345,C01EB
62346,D04AA
62346,R06AA
62346,C01CA
62346,R01AA
62346,R01AB
62346,R01BA
62346,S01FB
62346,S01GA
62364,L01EH
62449,A01AD
62449,B02BC
62449,C01CA
62449,R01AA
62449,R03AA
62449,S01EA
62456,D10AE
62456,D10AF
62456,G01AA
62456,J01FF
62462,A02BD
62462,A01AB
62462,D06AA
62462,J01AA
62462,S01AA
62462,S02AA
62462,S03AA
62462,A02BX
62462,D06BX
62462,G01AF
62462,J01XD
62462,P01AB
62474,B03XA
62475,B03XA
62479,L04AA
62493,D04AA
62493,R06AA
62493,C01EB
62493,G02CC
62493,M01AE
62493,M02AA
62493,R02AX
62496,A01AB
62496,J01AA
62502,D10AE
62524,M03BX
62529,R05CB
62529,S01XA
62529,V03AB
62531,A10BH
62531,A10BA
62531,A10BD
62532,A10BH
62532,A10BA
62532,A10BD
62533,B05CB
62533,B05XA
62533,A06AD
62533,A12CA
62533,A12BA
62535,L01AX
62536,L01AX
62538,A01AD
62538,B01AC
62538,N02BA
62538,N02BE
62538,D11AX
62538,N06BC
62541,M01AX
62542,G03BA
62564,A01AC
62564,C05AA
62564,D07AB
62564,D07XB
62564,H02AB
62564,R01AD
62564,R03BA
62564,S01BA
62572,B05CX
62587,G03CA
62587,G03AC
62587,G03DC
62597,J01DH
62599,D06AX
62602,L03AB
62605,S01EE
62624,L04AB
62625,A02AC
62625,A12AA
62625,A11CC
62625,B02BA
62629,N01BX
62640,N05AX
62644,D08AX
62645,A16AA
62651,A11CC
62655,A03BA
62655,S01FA
62658,D07AC
62658,R01AD
62658,R03BA
62659,B05CB
62659,B05XA
62659,A06AD
62659,A12CA
62659,A12BA
62660,A12AA
62660,B05XA
62660,G04BA
62660,A12CC
62660,A12CA
62660,B05CB
62661,B05CB
62661,B05XA
62661,A06AD
62661,A12CA
62661,A12BA
62663,M05BA
62663,A11CC
62671,D08AG
62672,R02AB
62672,A01AB
62672,A07AA
62672,B05CA
62672,D06AX
62672,J01GB
62672,S01AA
62672,S02AA
62672,S03AA
62672,J01XB
62689,A07EA
62689,D07AC
62689,R01AD
62689,R03BA
62724,A01AC
62724,A07EA
62724,C05AA
62724,D07AA
62724,D07XA
62724,H02AB
62724,S01BA
62724,S01CB
62724,S02BA
62724,C01BB
62724,C05AD
62724,D04AB
62724,N01BB
62724,R02AD
62724,S01HA
62724,S02DA
62727,A11DA
62727,A11HA
62727,D03AX
62727,S01XA
62728,D01AC
62728,J02AC
62733,A16AA
62734,B05BC
62734,D02AE
62738,A06AG
62738,A06AX
62738,R01AA
62738,R01AB
62738,S01GA
62745,N02AA
62746,A12CA
62746,B05CB
62746,B05XA
62748,N05AH
62749,N05AH
62750,N05AH
62752,S01KA
62753,B03AA
62753,B03AD
62767,M02AB
62767,N01BX
62773,A02AC
62773,A12AA
62773,A11CC
62777,G03AA
62777,G03AB
62777,G03CA
62777,L02AA
62777,G03AC
62777,G03AD
62784,G03CA
62791,M01AX
62792,C02KX
62793,C02KX
62800,A01AD
62800,B01AC
62800,N02BA
62800,N02BE
62802,A08AB
62806,A06AG
62806,A06AX
62808,C08CA
62808,C09CA
62808,C09DB
62809,C08CA
62809,C09CA
62809,C09DB
62810,N06AX
62811,D10AD
62814,B03AA
62814,B03AD
62815,G03DA
62819,N06BA
62820,N06BA
62821,N06BA
62823,N02AA
62828,J01FA
62828,S01AA
62829,B02BD
62849,M01AX
62857,A01AB
62857,A07AC
62857,D01AC
62857,G01AF
62857,J02AB
62857,S02AA
62863,B02BD
62867,A10AE
62870,N06DA
62871,N06DA
62878,N06AB
62878,N05AH
62885,C10AC
62896,D11AH
62896,L04AD
62897,D11AH
62897,L04AD
62898,D11AH
62898,L04AD
62912,D01AE
62959,R06AX
62960,G03CA
62973,C01EB
62974,J05AX
62979,J05AX
62986,A03BA
62986,G04BX
62986,J01XX
62986,V03AB
62986,V04CG
63004,B02BD
63016,R03AC
63024,C10AB
63025,C10AB
63031,N05AH
63038,A06AA
63051,B03AA
63051,B03AD
63054,H03BB
63058,A01AB
63058,J01AA
63072,B02BD
63074,B02BD
63076,N03AF
63077,N03AF
63084,D10AF
63084,S01AB
63088,D01AC
63088,G01AF
63088,H02CA
63088,J02AB
63097,M03BA
63103,R05CA
63108,M01AX
63113,P03AX
63115,B03XA
63131,B03XA
63142,G02CC
63142,M01AE
63142,M02AA
63145,D10AE
63156,R06AB
63156,R05DA
63157,R06AB
63157,R05DA
63166,A01AB
63166,B05CA
63166,D08AC
63166,D09AA
63166,R02AA
63166,S01AX
63166,S02AA
63166,S03AA
63178,A06AA
63179,C09CA
63179,C08CA
63180,C09CA
63180,C08CA
63181,C09CA
63181,C08CA
63182,C09CA
63182,C08CA
63191,N04BX
63191,N04BA
63195,N02BE
63195,D04AA
63195,R06AA
63195,C01CA
63195,R01AA
63195,R01AB
63195,R01BA
63195,S01FB
63195,S01GA
63216,N04BC
63223,J05AH
63224,J05AH
63231,J05AJ
63235,J01DH
63240,N05AH
63289,A01AC
63289,A07EA
63289,C05AA
63289,D07AA
63289,D07XA
63289,H02AB
63289,S01BA
63289,S01CB
63289,S02BA
63291,A01AC
63291,A07EA
63291,C05AA
63291,D07AA
63291,D07XA
63291,H02AB
63291,S01BA
63291,S01CB
63291,S02BA
63292,D10AE
63292,D10AF
63292,G01AA
63292,J01FF
63316,R05DA
63316,R05CA
63319,L01EA
63340,A06AD
63340,A12CC
63340,B05XA
63340,D11AX
63340,V04CC
63348,A01AA
63348,A12CD
63355,J05AR
63355,J05AE
63391,C05AD
63391,D04AB
63391,N01BA
63391,R02AD
63391,A06AG
63391,A06AX
63395,A02AC
63395,A12AA
63395,A11CC
63422,N02AX
63423,N02AX
63424,N02AX
63433,M01AX
63438,A02AC
63438,A12AA
63438,A11CC
63438,A02AA
63438,A06AD
63438,A12CC
63466,G04BD
63472,C05AD
63472,D04AB
63472,N01BA
63472,R02AD
63473,V03AE
63484,A16AX
63496,A06AA
63508,B03AA
63508,B03AD
63509,M01AX
63510,C07AB
63511,C07AB
63515,N02AA
63516,N02AA
63517,N02AA
63544,B01AC
63546,L01BA
63561,S01KA
63562,S01KA
63575,B03BA
63575,B03BB
63575,V04CX
63590,C09XA
63590,C03AA
63591,C09XA
63591,C03AA
63592,C09XA
63592,C03AA
63597,J05AG
63645,N06BA
63646,N06BA
63647,N06BA
63650,R05DA
63650,C01EB
63650,G02CC
63650,M01AE
63650,M02AA
63650,R02AX
63663,N03AB
63667,M01AX
63668,A02BC
63691,G04BE
63693,C10AB
63694,C10AB
63697,J07AF
63697,J07AM
63698,J07AF
63698,J07AM
63700,A02BC
63719,J05AE
63723,D07AD
63724,L04AB
63730,C08CA
63731,C08CA
63733,C08CA
63735,A10BX
63736,N06AX
63737,N06AX
63752,M02AB
63752,N01BX
63766,B03AA
63766,B03AD
63767,N06AB
63768,N06AB
63773,D01AE
63773,G01AX
63782,N02AA
63783,N02AA
63784,N02AA
63802,C05AD
63802,D04AB
63802,N01BA
63802,R02AD
63802,R05DA
63804,A10BX
63845,N03AB
63858,N04BC
63859,N04BC
63860,N04BC
63880,R05DA
63880,R05CA
63885,N02CC
63885,G02CC
63885,M01AE
63885,M02AA
63890,R01AC
63890,S01GX
63903,L04AB
63908,D10AE
63912,M01AX
63921,A01AB
63921,A07AC
63921,D01AC
63921,G01AF
63921,J02AB
63921,S02AA
63924,D11AX
63924,M01AB
63924,M02AA
63924,S01BC
63946,A06AX
63949,D04AA
63949,R06AA
63954,B03BA
63959,J05AP
63960,N05CH
63965,D10AE
63967,R06AA
63985,B02BD
63988,A07EA
63988,C05AA
63988,D07AC
63988,D07XC
63988,H02AB
63988,R01AD
63988,R03BA
63988,S01BA
63988,S01CB
63988,S02BA
63988,S03BA
63988,D05AX
63997,B01AE
63998,B01AE
64000,G04BD
64001,G04BD
64008,A06AH
64010,D07AC
64010,D07XC
64010,R01AD
64010,R03BA
64011,A06AH
64013,P03AX
64014,A02AC
64014,A12AA
64018,D01AE
64037,C05AD
64037,D04AB
64037,N01BA
64037,R02AD
64042,A12AA
64042,D11AX
64052,L02AE
64053,L02AE
64063,A11HA
64063,C04AC
64063,C10AD
64108,B03BA
64119,A01AB
64119,J01AA
64120,M02AB
64120,N01BX
64139,A07EC
64159,C01CE
64160,C01CE
64161,L01EA
64166,B02BD
64167,B02BD
64176,A11CC
64189,R02AA
64189,D08AJ
64189,C01BB
64189,C05AD
64189,D04AB
64189,N01BB
64189,R02AD
64189,S01HA
64189,S02DA
64237,A11CC
64241,A02AA
64241,A06AD
64241,A12CC
64246,A06AA
64247,A06AA
64261,N02BE
64261,R05DA
64275,N03AG
64276,N03AG
64277,B05BC
64277,D02AE
64285,C09CA
64285,C03AA
64287,R05CA
64287,C01CA
64287,R01AA
64287,R01AB
64287,R01BA
64287,S01FB
64287,S01GA
64302,A11CC
64307,R05DA
64307,D04AA
64307,R06AC
64310,C10AB
64328,B02BX
64329,B02BX
64336,G04BX
64336,M02AX
64339,A16AA
64349,A02AC
64349,A12AA
64349,A11CC
64354,D07AC
64365,N03AF
64366,N03AF
64402,D04AA
64402,R06AA
64402,C01EB
64402,G02CC
64402,M01AE
64402,M02AA
64402,R02AX
64403,A01AC
64403,A07EA
64403,C05AA
64403,D07AA
64403,D07XA
64403,H02AB
64403,S01BA
64403,S01CB
64403,S02BA
64403,C01BB
64403,C05AD
64403,D04AB
64403,N01BB
64403,R02AD
64403,S01HA
64403,S02DA
64410,L01CE
64411,L01CE
64416,N03AX
64432,N03AX
64433,N03AX
64434,N03AX
64435,N03AX
64437,N03AX
64441,A02AC
64441,A12AA
64441,A11CC
64442,A04AA
64444,N06AX
64445,N06AX
64446,N06AX
64447,N06AX
64452,N02BE
64452,R05DA
64452,C01CA
64452,R01AA
64452,R01AB
64452,R01BA
64452,S01FB
64452,S01GA
64453,N02BE
64453,D04AA
64453,R06AA
64453,C01CA
64453,R01AA
64453,R01AB
64453,R01BA
64453,S01FB
64453,S01GA
64475,A11HA
64475,A02AC
64475,A12AA
64481,H05AA
64483,G01AD
64490,C01BB
64490,C05AD
64490,D04AB
64490,N01BB
64490,R02AD
64490,S01HA
64490,S02DA
64493,B01AF
64504,A06AG
64504,A06AX
64505,A06AG
64505,A06AX
64506,J05AB
64514,N04BX
64514,N04BA
64515,N04BX
64515,N04BA
64532,J05AE
64535,C01CA
64536,C01CA
64538,C01CA
64564,B06AC
64573,A01AC
64573,A07EA
64573,C05AA
64573,D07AA
64573,D07XA
64573,H02AB
64573,S01BA
64573,S01CB
64573,S02BA
64575,C01CA
64582,N07XX
64589,D10AF
64589,S01AB
64589,D10AB
64590,B05BC
64590,D02AE
64594,N04BC
64595,D10AE
64614,L01XC
64628,A11CC
64628,A12AA
64629,B05CX
64629,V04CA
64629,V06DC
64630,B02BX
64631,B02BX
64637,A02BA
64670,C01EB
64671,D10AE
64671,D10AD
64676,C10AB
64677,C10AB
64678,A02AC
64678,A12AA
64678,A11CC
64678,B02BA
64682,J01GB
64682,S01AA
64684,L03AX
64697,A10BB
64698,A10BB
64699,A10BB
64701,A07EC
64703,D10AE
64706,N06BX
64712,N01AH
64712,N02AB
64725,N05AH
64729,A01AC
64729,A07EA
64729,C05AA
64729,D07AA
64729,D07XA
64729,H02AB
64729,S01BA
64729,S01CB
64729,S02BA
64734,D08AG
64734,D09AA
64734,D11AC
64734,G01AX
64734,R02AA
64734,S01AX
64739,N02AA
64740,N02AA
64745,N02BE
64745,R05DA
64746,S01EE
64753,N02BE
64753,R05DA
64754,N02BE
64754,R05DA
64771,D01AE
64771,D01BA
64774,A02BC
64775,A02BC
64793,A02BC
64794,A02BC
64810,C01EB
64811,J05AE
64819,N03AX
64823,B05BC
64823,D02AE
64829,M04AA
64830,M04AA
64842,D10AE
64842,D10AF
64842,G01AA
64842,J01FF
64843,N02CC
64846,G04CA
64847,G04CA
64868,D10AE
64893,A01AC
64893,C05AA
64893,D07AB
64893,D07XB
64893,D10AA
64893,H02AB
64893,R01AD
64893,S01BA
64893,S01CB
64893,S02BA
64893,S03BA
64896,N06AX
64899,N06AX
64901,B01AC
64902,B01AC
64934,A01AD
64934,B01AC
64934,N02BA
64935,G03AA
64935,G03AB
64935,G03CA
64935,L02AA
64935,G03AC
64935,G03AD
64945,C07AB
64967,L04AC
64975,A11CC
64983,C01BB
64983,C05AD
64983,D04AB
64983,N01BB
64983,R02AD
64983,S01HA
64983,S02DA
64990,N03AX
64994,L01EG
64994,L04AA
64995,L01EG
64995,L04AA
65003,B05BC
65003,D02AE
65004,A12CA
65004,B05CB
65004,B05XA
65008,M01AB
65008,S01BC
65013,A11CC
65023,A11CC
65023,A12AA
65031,A02AC
65031,A12AA
65081,G04BD
65086,N06AX
65088,N06AX
65089,N06AX
65090,N06AX
65091,N06AX
65093,N02AA
65108,C03CA
65109,N04BC
65113,L04AB
65114,L04AB
65143,C01EB
65144,B03BA
65145,A01AD
65145,B02BC
65145,C01CA
65145,R01AA
65145,R03AA
65145,S01EA
65148,C08CA
65148,C03AA
65148,C09CA
65148,C09DX
65149,C08CA
65149,C03AA
65149,C09CA
65149,C09DX
65150,C08CA
65150,C03AA
65150,C09CA
65150,C09DX
65151,C08CA
65151,C03AA
65151,C09CA
65151,C09DX
65152,C08CA
65152,C03AA
65152,C09CA
65152,C09DX
65166,N03AX
65167,N03AX
65168,N03AX
65169,N03AX
65170,N03AX
65171,N03AX
65172,N03AX
65177,A12BA
65177,B05XA
65177,A12CA
65177,B05CB
65188,L01BC
65189,L04AB
65191,J05AE
65194,G03DB
65194,G03CA
65194,G03AB
65225,R05DA
65225,R05CA
65227,C03XA
65228,C03XA
65230,S01AE
65235,N05AX
65241,A11CC
65242,P03AX
65250,N03AX
65251,N03AX
65252,N03AX
65253,N03AX
65255,N03AX
65256,N03AX
65259,J01MA
65259,S01AE
65259,S02AA
65259,S03AA
65286,A07AA
65286,J01XA
65286,S01AA
65287,H01AC
65300,B03AA
65300,B03AD
65319,N02AX
65320,N02AX
65321,N02AX
65322,M02AB
65322,N01BX
65328,A09AA
65329,A09AA
65330,A09AA
65333,A06AB
65334,N05CF
65335,N05CF
65344,A10BJ
65345,N06AX
65349,A01AB
65349,A07AC
65349,D01AC
65349,G01AF
65349,J02AB
65349,S02AA
65356,N04BC
65357,N04BC
65367,C01BD
65368,G04BE
65371,A02BA
65382,C05AD
65382,D04AB
65382,A01AC
65382,A07EA
65382,C05AA
65382,D07AA
65382,D07XA
65382,H02AB
65382,S01BA
65382,S01CB
65382,S02BA
65389,H05BX
65392,S01EE
65396,A11CC
65397,A11CC
65409,L04AC
65410,L04AC
65411,L04AC
65413,M01AB
65413,S01BC
65417,C01EB
65417,G02CC
65417,M01AE
65417,M02AA
65417,R02AX
65429,D11AX
65429,M01AB
65429,M02AA
65429,S01BC
65430,A10BH
65431,A10BH
65433,A01AB
65433,D10AF
65433,J01AA
65434,A01AB
65434,D10AF
65434,J01AA
65436,A11HA
65448,N05AX
65449,N05AX
65450,N05AX
65451,N05AX
65452,N05AX
65477,A07DA
65479,C10AB
65483,B01AC
65494,V03AE
65495,V03AE
65496,C10AB
65500,B01AC
65502,B01AC
65513,B05BC
65513,D02AE
65513,G01AD
65531,B05BC
65531,D02AE
65537,N05AH
65538,N05AH
65561,A01AC
65561,C05AA
65561,D07AB
65561,D07XB
65561,D10AA
65561,H02AB
65561,R01AD
65561,S01BA
65561,S01CB
65561,S02BA
65561,S03BA
65562,M01AX
65565,A11CC
65570,C02AC
65572,C02AC
65573,C02AC
65574,C02AC
65575,R05CA
65577,R01AC
65577,R06AX
65577,S01GX
65578,G03AD
65578,G03XB
65583,A02AB
65587,S01EE
65589,D10AE
65593,N03AF
65594,N03AF
65638,R05DA
65638,R05CA
65638,C01CA
65638,R01AA
65638,R01AB
65638,R01BA
65638,S01FB
65638,S01GA
65640,A02AC
65640,A12AA
65640,A11CC
65648,A12CC
65649,L01BA
65650,L01BA
65658,R05DA
65658,R05CA
65662,A01AB
65662,D08AH
65662,G01AC
65662,R02AA
65667,N05AX
65683,A01AC
65683,A07EA
65683,C05AA
65683,D07AA
65683,D07XA
65683,H02AB
65683,S01BA
65683,S01CB
65683,S02BA
65685,R06AE
65694,N03AF
65702,A09AA
65742,A11CC
65742,A12AA
65746,C08CA
65746,C09CA
65746,C09DB
65748,C08CA
65748,C09CA
65748,C09DB
65750,A11GA
65750,G01AD
65750,S01XA
65750,B03AA
65750,B03AD
65750,B03BB
65750,V04CX
65750,A11HA
65752,N02BE
65753,N02BE
65754,N02BE
65755,N02BE
65756,N02BE
65757,N02BE
65758,N02BE
65761,N04BC
65762,N04BC
65763,N04BC
65764,N04BC
65765,N04BC
65772,A11CC
65775,L01XC
65776,C05BB
65776,D08AE
65776,N01BX
65776,R02AA
65777,L01EX
65792,C04AC
65792,A11HA
65792,C10AD
65802,A03FA
65803,A03FA
65821,H01AC
65843,D10AF
65843,S01AB
65843,D10AB
65845,D03BA
65845,M09AB
65846,S01KA
65871,A06AB
65872,A11CC
65875,A11CC
65889,D10AF
65889,S01AB
65901,N05AX
65903,N05AX
65904,N05AX
65905,N05AX
65907,N05AX
65909,N06BA
65912,A01AD
65912,B02BC
65912,C01CA
65912,R01AA
65912,R03AA
65912,S01EA
65913,J01DF
65916,B05CX
65916,V04CA
65916,V06DC
65929,C10AC
65930,B03BA
65930,B03BB
65930,V04CX
65933,A06AA
65940,D06AX
65940,J01XX
65940,R02AB
65940,C01BB
65940,C05AD
65940,D04AB
65940,N01BB
65940,R02AD
65940,S01HA
65940,S02DA
65940,A01AB
65940,A07AA
65940,B05CA
65940,J01GB
65940,S01AA
65940,S02AA
65940,S03AA
65940,J01XB
65953,B06AC
65955,A12BA
65961,J01XX
65961,D01AE
65961,S01BC
65961,N02BA
65966,G03CA
65967,D05BB
65977,D07AA
65977,D10AA
65977,H02AB
65978,D07AA
65978,D10AA
65978,H02AB
65979,D07AA
65979,D10AA
65979,H02AB
65980,D07AA
65980,D10AA
65980,H02AB
65990,A16AA
65993,L04AC
65994,L04AC
65998,C02DC
65998,D11AX
65999,A02AA
65999,G04BX
66000,B01AB
66000,C05BA
66000,S01XA
66047,J05AE
66052,R05DB
66066,N07XX
66078,M09AB
66083,A12AA
66093,R06AE
66110,A01AC
66110,A07EA
66110,C05AA
66110,D07AA
66110,D07XA
66110,H02AB
66110,S01BA
66110,S01CB
66110,S02BA
66120,A12AA
66120,D11AX
66125,H03AA
66126,H03AA
66127,H03AA
66128,H03AA
66129,H03AA
66130,H03AA
66131,H03AA
66132,H03AA
66133,H03AA
66134,H03AA
66138,B02BX
66150,B03BA
66155,P03AX
66155,A01AB
66155,A07AC
66155,D01AC
66155,G01AF
66155,J02AB
66155,S02AA
66179,D10AD
66200,N02AA
66210,M02AB
66210,N01BX
66215,A06AX
66220,A11GA
66220,G01AD
66220,S01XA
66222,A16AA
66232,A01AD
66232,B01AC
66232,N02BA
66235,A02AC
66235,A12AA
66240,R05DA
66240,R05CA
66247,A01AD
66247,B01AC
66247,N02BA
66247,D11AX
66247,N06BC
66250,A11CA
66250,D10AD
66250,R01AX
66250,S01XA
66253,B03AA
66253,B03AD
66260,L04AA
66260,S01XA
66262,A06AG
66262,A06AX
66264,B03BA
66264,A11GA
66264,G01AD
66264,S01XA
66264,B03BB
66264,V04CX
66264,A06AA
66265,L02AE
66266,L02AE
66272,A01AC
66272,A07EA
66272,C05AA
66272,D07AA
66272,D07XA
66272,H02AB
66272,S01BA
66272,S01CB
66272,S02BA
66295,A07AA
66295,D06AX
66297,C10AB
66298,C03CA
66323,N06BX
66326,A12CA
66326,B05CB
66326,B05XA
66329,A02BC
66329,G02CC
66329,M01AE
66329,M02AA
66330,L03AX
66336,B02AA
66343,C05CA
66349,C10AA
66350,C10AA
66351,C10AA
66352,G04CA
66352,G04CB
66363,C05CA
66365,N02BE
66365,D04AA
66365,R06AA
66372,N02BE
66372,D11AX
66372,N06BC
66373,J01MA
66373,S01AE
66375,R05DA
66375,R05CA
66381,A01AD
66381,B01AC
66381,N02BA
66381,D11AX
66381,N06BC
66383,A02AC
66383,A12AA
66383,A11CC
66386,N03AX
66389,R06AB
66389,C01CA
66389,R01AA
66389,R01AB
66389,R01BA
66389,S01FB
66389,S01GA
66391,A03BA
66391,G04BX
66391,J01XX
66391,V03AB
66391,V04CG
66396,M05BX
66400,R06AX
66403,A02BC
66412,J01DE
66413,J01DE
66436,N06AX
66440,N06AX
66447,D06AX
66447,J01GB
66447,S01AA
66450,D06AX
66450,J01GB
66450,S01AA
66453,L01EA
66457,N03AB
66476,L01CD
66487,M01AX
66495,L01EG
66495,L04AA
66501,A04AA
66502,A04AA
66517,H04AA
66519,B03BA
66530,A12CA
66530,B05CB
66530,B05XA
66532,A12CA
66532,B05CB
66532,B05XA
66533,N06DA
66538,C09CA
66538,C08CA
66538,C03AA
66540,C09CA
66540,C08CA
66540,C03AA
66541,C09CA
66541,C08CA
66541,C03AA
66542,C09CA
66542,C08CA
66542,C03AA
66544,D06BB
66544,J05AB
66544,S01AD
66544,A01AC
66544,A07EA
66544,C05AA
66544,D07AA
66544,D07XA
66544,H02AB
66544,S01BA
66544,S01CB
66544,S02BA
66549,B05CB
66549,B05XA
